TRANSACTIONID,ACCOUNTFROM,ACCOUNTTO,BANKIDFROM,BANKIDTO,TRANSACTIONAMOUNT,EXCHANGERATE,TRANSACTIONDATE,TRANSACTIONTYPE,INTERIMBALANCE,ACCOUNTTO_INTERIMBALANCE,CURRENCY,QUOTECURRENCY,PAYMENTMODE,OVERRIDEFLAG,NARRATIVE
414625,0,4869,0,29,100005.5,1.0,2024-08-18 22:41:39,204,0.0,100005.5,SGD,USD,Cash,False,DCD Account
414626,0,4823,0,29,127.0,1.0,2024-08-18 23:00:34,200,0.0,279.23,SGD,SGD,Deposit,False,StockSymbol = AA
414627,0,4823,0,29,81.97,1.0,2024-08-18 23:00:50,200,0.0,361.2,SGD,SGD,Deposit,False,StockSymbol = AAP
414628,0,4823,0,29,893.8,1.0,2024-08-18 23:00:56,200,0.0,1255.0,SGD,SGD,Deposit,False,StockSymbol = AAPL
413600,0,4267,0,29,8000000.0,1.0,2023-10-21 01:32:29,200,0.0,8688696.27,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
413602,0,4393,0,29,1000.0,1.0,2023-10-21 01:36:05,200,0.0,999.99,SGD,SGD,Mobile Banking,False,try add through postman after adding timeout logic
413603,0,4395,0,29,1000.0,1.0,2023-10-21 01:36:35,200,0.0,1000.0,SGD,SGD,Mobile Banking,False,try add through postman after adding timeout logic
413604,0,4267,0,29,1000.0,1.0,2023-10-21 01:37:00,200,0.0,689696.27,SGD,SGD,Mobile Banking,False,try add through postman after adding timeout logic
413606,0,4393,0,29,1000.0,1.0,2023-10-21 01:40:45,200,0.0,1999.99,SGD,SGD,Mobile Banking,False,try add through postman after adding timeout logic
413607,0,4393,0,29,1000.0,1.0,2023-10-21 01:47:32,200,0.0,2999.99,SGD,SGD,Mobile Banking,False,try add through postman after adding timeout logic
413608,0,4394,0,29,1111.0,1.0,2023-10-21 01:50:14,200,0.0,8001111.0,SGD,SGD,Mobile Banking,False,testing on UI side
413609,0,4395,0,29,1111.0,1.0,2023-10-21 01:50:25,200,0.0,2111.0,SGD,SGD,Mobile Banking,False,testing on UI side
413610,4267,0,29,0,10.0,1.0,2023-10-24 11:01:58,100,689685.27,0.0,SGD,SGD,Mobile Banking,False,123
413611,4267,0,29,0,12.0,1.0,2023-10-24 11:05:14,100,689673.27,0.0,SGD,SGD,Mobile Banking,False,Testing
413612,4267,0,29,0,10.0,1.0,2023-10-24 11:06:41,100,689663.27,0.0,SGD,SGD,Mobile Banking,False,Testing
413613,4267,0,29,0,5001.0,1.0,2023-10-24 11:30:22,100,684662.27,0.0,SGD,SGD,Mobile Banking,False,Testing123
413614,4267,0,29,0,1000.0,1.0,2023-10-24 11:55:58,100,683662.27,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
413615,4267,0,29,0,100.0,1.0,2023-10-24 12:24:46,100,683562.27,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
413618,0,4267,0,29,21.0,1.0,2023-10-24 13:26:17,200,0.0,683543.27,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
413619,0,4267,0,29,21.0,1.0,2023-10-24 13:29:38,200,0.0,683564.27,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
413620,0,4267,0,29,5000.0,1.0,2023-10-24 13:31:40,200,0.0,688564.27,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
413621,4267,0,29,0,6000.0,1.0,2023-10-24 13:32:26,100,682564.27,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
413623,4267,0,29,0,99.0,1.0,2023-10-24 13:40:03,100,682364.27,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
413624,4267,0,29,0,1000.0,1.0,2023-10-24 13:42:54,100,681364.27,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
413625,4388,0,29,0,0.01,1.0,2023-10-24 16:30:11,100,0.09,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
413626,0,4388,0,29,1000.0,1.0,2023-10-24 23:44:17,200,0.0,1000.09,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
413627,0,4388,0,29,100.0,1.0,2023-10-24 23:50:31,200,0.0,1100.09,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
413628,4388,0,29,0,10.0,1.0,2023-10-24 23:51:59,100,1090.09,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
413631,0,4267,0,29,10000000.0,1.0,2023-10-25 00:18:42,200,0.0,10681363.26,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
413636,4388,4441,29,29,21.0,1.0,2023-10-25 00:50:08,302,1069.04,2457.81,SGD,SGD,API,False,test test
413637,4388,0,29,0,0.05,1.0,2023-10-25 00:50:09,153,1069.04,2457.81,SGD,SGD,API,False,test test
413638,4388,4441,29,29,20.0,1.0,2023-10-25 01:24:01,302,1048.99,2477.81,SGD,SGD,API,False,test test
413639,4388,0,29,0,0.05,1.0,2023-10-25 01:24:01,153,1048.99,2477.81,SGD,SGD,API,False,test test
413640,4388,4441,29,29,19.0,1.0,2023-10-25 01:27:05,302,1029.94,2496.81,SGD,SGD,API,False,test test
413641,4388,0,29,0,0.05,1.0,2023-10-25 01:27:05,153,1029.94,2496.81,SGD,SGD,API,False,test test
413642,4388,4441,29,29,20.0,1.0,2023-10-25 01:27:25,302,1009.89,2516.81,SGD,SGD,API,False,test test
413643,4388,0,29,0,0.05,1.0,2023-10-25 01:27:25,153,1009.89,2516.81,SGD,SGD,API,False,test test
413644,4388,4441,29,29,20.0,1.0,2023-10-25 01:29:18,302,989.84,2536.81,SGD,SGD,API,False,test test
413645,4388,0,29,0,0.05,1.0,2023-10-25 01:29:18,153,989.84,2536.81,SGD,SGD,API,False,test test
413646,4388,4441,29,29,20.0,1.0,2023-10-25 01:32:23,302,969.79,2556.81,SGD,SGD,API,False,test test
413647,4388,0,29,0,0.05,1.0,2023-10-25 01:32:23,153,969.79,2556.81,SGD,SGD,API,False,test test
413648,4388,4441,29,29,18.0,1.0,2023-10-25 01:35:33,302,951.74,2574.81,SGD,SGD,API,False,test test
413649,4388,0,29,0,0.05,1.0,2023-10-25 01:35:33,153,951.74,2574.81,SGD,SGD,API,False,test test
413650,4388,4441,29,29,5.0,1.0,2023-10-25 01:40:12,302,946.69,2579.81,SGD,SGD,API,False,testing ui call
413651,4388,0,29,0,0.05,1.0,2023-10-25 01:40:12,153,946.69,2579.81,SGD,SGD,API,False,testing ui call
413652,0,4267,0,29,8000000.0,1.0,2023-10-27 01:15:15,200,0.0,10681123.27,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
413654,0,4412,0,29,1.0,1.0,2023-10-27 01:40:00,200,0.0,1.05,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
413655,4412,4267,29,29,1.0,1.0,2023-10-27 01:42:03,301,5681124.27,0.0,SGD,SGD,Cash,True,test
413656,4412,0,29,0,0.05,1.0,2023-10-27 01:42:03,153,5681124.27,0.0,SGD,SGD,Cash,True,test
413657,0,4412,0,29,1.1,1.0,2023-10-27 01:43:58,200,0.0,1.1,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
413658,4412,4267,29,29,1.0,1.0,2023-10-27 01:44:09,301,5681125.27,0.05,SGD,SGD,Cash,True,test
413659,4412,0,29,0,0.05,1.0,2023-10-27 01:44:09,153,5681125.27,0.05,SGD,SGD,Cash,True,test
413660,4412,0,29,0,0.05,1.0,2023-10-27 02:26:06,100,0.0,0.0,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
413661,0,4412,0,29,1.1,1.0,2023-10-27 02:27:19,200,0.0,1.1,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
413662,4412,4267,29,29,1.0,1.0,2023-10-27 16:40:58,301,5681126.27,0.05,SGD,SGD,Cash,True,test
413663,4412,0,29,0,0.05,1.0,2023-10-27 16:40:58,153,5681126.27,0.05,SGD,SGD,Cash,True,test
413664,0,4412,0,29,1.05,1.0,2023-10-28 17:09:23,200,0.0,1.1,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
413665,4412,4408,29,29,1.0,1.0,2023-10-28 17:09:32,301,1.0,0.05,SGD,SGD,Cash,True,test
413666,4412,0,29,0,0.05,1.0,2023-10-28 17:09:32,153,1.0,0.05,SGD,SGD,Cash,True,test
413667,0,4412,0,29,1.05,1.0,2023-10-28 17:12:10,200,0.0,1.1,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
413668,4412,4356,29,29,1.0,54.4334,2023-10-28 17:15:16,301,53.62,0.05,SGD,AFN,Cash,True,test
413669,4412,0,29,0,0.05,1.0,2023-10-28 17:15:16,153,53.62,0.05,SGD,SGD,Cash,True,test
413670,0,4412,0,29,1.05,1.0,2023-10-28 17:40:47,200,0.0,1.1,SGD,SGD,Mobile Banking,False,Payment Transfer to Friend
413671,4412,4456,29,33,1.0,1.0,2023-10-28 19:13:02,302,1.0,0.05,SGD,SGD,Cash,True,test
413672,4412,0,29,0,0.05,1.0,2023-10-28 19:13:02,153,1.0,0.05,SGD,SGD,Cash,True,test
413673,4267,4455,29,29,20.0,1.0,2023-10-28 20:42:32,302,5681106.22,20.0,SGD,SGD,API,False,Payment Transfer to Friend
413674,4267,0,29,0,0.05,1.0,2023-10-28 20:42:32,153,5681106.22,20.0,SGD,SGD,API,False,Payment Transfer to Friend
413675,4267,4456,29,33,20.0,1.0,2023-10-28 20:45:45,302,5681086.17,21.0,SGD,SGD,API,False,Payment Transfer to Friend
413676,4267,0,29,0,0.05,1.0,2023-10-28 20:45:45,153,5681086.17,21.0,SGD,SGD,API,False,Payment Transfer to Friend
413677,4267,4456,29,33,20.0,1.0,2023-10-28 20:49:01,302,5681066.12,41.0,SGD,SGD,API,False,Payment Transfer to Friend
413678,4267,0,29,0,0.05,1.0,2023-10-28 20:49:01,153,5681066.12,41.0,SGD,SGD,API,False,Payment Transfer to Friend
415292,4905,4909,29,29,3.0,1.0,2024-09-22 19:56:25,301,9808.32,10190.98,SGD,SGD,Cash,False,testing
415293,4905,0,29,0,0.05,1.0,2024-09-22 19:56:25,153,9808.32,10190.98,SGD,SGD,Cash,True,testing
415294,4905,4909,29,29,3.0,1.0,2024-09-22 20:05:21,301,9805.27,10193.98,SGD,SGD,Cash,False,testing
415295,4905,0,29,0,0.05,1.0,2024-09-22 20:05:21,153,9805.27,10193.98,SGD,SGD,Cash,True,testing
415296,4905,4909,29,29,1.0,1.0,2024-09-22 20:07:08,301,9804.22,10194.98,SGD,SGD,Cash,False,testing
415297,4905,0,29,0,0.05,1.0,2024-09-22 20:07:08,153,9804.22,10194.98,SGD,SGD,Cash,True,testing
415298,4905,4909,29,29,1.0,1.0,2024-09-22 20:32:59,301,9803.17,10195.98,SGD,SGD,Cash,False,testing
415299,4905,0,29,0,0.05,1.0,2024-09-22 20:32:59,153,9803.17,10195.98,SGD,SGD,Cash,True,testing
415300,4905,4909,29,29,0.1,1.0,2024-09-22 20:49:06,301,9803.02,10196.08,SGD,SGD,Cash,False,testing
415301,4905,0,29,0,0.05,1.0,2024-09-22 20:49:06,153,9803.02,10196.08,SGD,SGD,Cash,True,testing
415302,4905,4909,29,29,0.1,1.0,2024-09-22 21:20:18,301,9802.87,10196.18,SGD,SGD,Cash,False,testing
415303,4905,0,29,0,0.05,1.0,2024-09-22 21:20:18,153,9802.87,10196.18,SGD,SGD,Cash,True,testing
415304,4939,4958,29,29,1.23,1.0,2024-09-23 23:52:31,301,9996.01,10003.54,SGD,SGD,Cash,False,testing
415305,4939,0,29,0,0.05,1.0,2024-09-23 23:52:31,153,9996.01,10003.54,SGD,SGD,Cash,True,testing
415306,4988,4921,29,29,1.23,1.0,2024-09-24 16:49:55,301,10003.62,10195.98,SGD,SGD,Cash,False,test
415307,4988,0,29,0,0.05,1.0,2024-09-24 16:49:55,153,10003.62,10195.98,SGD,SGD,Cash,True,test
415308,4955,4985,29,29,1.23,1.0,2024-09-24 19:20:07,301,9996.06,9801.13,SGD,SGD,Cash,False,testing
415327,4907,0,29,0,0.05,1.0,2024-09-25 01:49:17,153,22.9,9969.0,SGD,SGD,Cash,True,testing0
415328,4934,4938,29,29,1.23,1.0,2024-09-25 09:20:38,301,10079.36,11940.96,SGD,SGD,Cash,False,testing
415329,4934,0,29,0,0.05,1.0,2024-09-25 09:20:38,153,10079.36,11940.96,SGD,SGD,Cash,True,testing
415330,4934,4938,29,29,1.23,1.0,2024-09-25 09:27:14,301,10078.08,11942.19,SGD,SGD,Cash,False,testing
415331,4934,0,29,0,0.05,1.0,2024-09-25 09:27:14,153,10078.08,11942.19,SGD,SGD,Cash,True,testing
415332,4910,4907,29,29,5.43,1.0,2024-09-25 12:34:59,301,9963.52,28.33,SGD,SGD,Cash,False,testing1
415333,4910,0,29,0,0.05,1.0,2024-09-25 12:34:59,153,9963.52,28.33,SGD,SGD,Cash,True,testing1
415334,0,5054,0,33,15000.0,1.0,2024-09-25 13:18:23,200,0.0,15000.0,USD,USD,Cash,False,Payment Transfer to Friend
415335,4959,4967,29,29,1.23,1.0,2024-09-25 13:32:45,301,97.09,10203.95,SGD,SGD,Cash,False,testing
415336,4959,0,29,0,0.05,1.0,2024-09-25 13:32:45,153,97.09,10203.95,SGD,SGD,Cash,True,testing
415337,4985,4955,29,29,1.23,1.0,2024-09-25 13:46:13,301,9803.54,9993.45,SGD,SGD,Cash,False,Hello
415338,4985,0,29,0,0.05,1.0,2024-09-25 13:46:13,153,9803.54,9993.45,SGD,SGD,Cash,True,Hello
415339,4879,5023,29,29,5000.0,1.0,2024-09-26 01:56:02,401,5000.0,195000.0,SGD,SGD,Mobile Banking,False,?
415340,4861,5054,29,33,20.0,0.7769,2024-09-26 11:16:14,301,9949.88,15015.27,SGD,USD,Cash,False,test
415341,4861,0,29,0,0.55,1.0,2024-09-26 11:16:14,153,9949.88,15015.27,SGD,SGD,Cash,True,test
415342,0,5055,0,32,10000.0,1.0,2024-09-26 13:38:44,200,0.0,10000.0,SGD,SGD,Cash,False,Payment Transfer to Friend
415343,4866,4395,29,29,550.28,1.0,2024-09-27 12:04:36,301,19449.17,2000.0,SGD,SGD,Cash,False,Physical Pooling Fund Transfer ID: 18
415344,4866,0,29,0,0.55,1.0,2024-09-27 12:04:36,153,19449.17,2000.0,SGD,SGD,Cash,True,Physical Pooling Fund Transfer ID: 18
415345,5054,4866,33,29,1015.27,1.2848,2024-09-27 12:04:36,301,13999.45,20731.41,USD,SGD,Cash,False,Physical Pooling Fund Transfer ID: 18
415346,5054,0,33,0,0.55,1.0,2024-09-27 12:04:36,153,13999.45,20731.41,USD,USD,Cash,True,Physical Pooling Fund Transfer ID: 18
415347,0,4395,0,29,0.6,1.0,2024-09-27 12:04:37,200,0.0,2000.6,SGD,SGD,Mobile Banking,False,Interest Accrual for Physical Pooling: 18
415348,0,5054,0,33,4.2,1.0,2024-09-27 12:04:37,200,0.0,14003.65,USD,USD,Mobile Banking,False,Interest Accrual for Physical Pooling: 18
415349,0,4866,0,29,6.23,1.0,2024-09-27 12:04:37,200,0.0,20737.64,SGD,SGD,Mobile Banking,False,Interest Accrual for Physical Pooling: 18
415350,4395,4866,29,29,0.6,1.0,2024-09-27 12:20:29,301,1999.95,20738.24,SGD,SGD,Cash,False,Physical Pooling Fund Transfer ID: 18
415351,4395,0,29,0,0.05,1.0,2024-09-27 12:20:29,153,1999.95,20738.24,SGD,SGD,Cash,True,Physical Pooling Fund Transfer ID: 18
415352,5054,4866,33,29,3.65,1.2848,2024-09-27 12:20:29,301,13999.45,20742.85,USD,SGD,Cash,False,Physical Pooling Fund Transfer ID: 18
415353,5054,0,33,0,0.55,1.0,2024-09-27 12:20:29,153,13999.45,20742.85,USD,USD,Cash,True,Physical Pooling Fund Transfer ID: 18
415354,0,4395,0,29,0.6,1.0,2024-09-27 12:20:29,200,0.0,2000.55,SGD,SGD,Mobile Banking,False,Interest Accrual for Physical Pooling: 18
415355,0,5054,0,33,4.2,1.0,2024-09-27 12:20:29,200,0.0,14003.65,USD,USD,Mobile Banking,False,Interest Accrual for Physical Pooling: 18
415356,0,4866,0,29,6.22,1.0,2024-09-27 12:20:29,200,0.0,20749.07,SGD,SGD,Mobile Banking,False,Interest Accrual for Physical Pooling: 18
415357,4395,4866,29,29,0.55,1.0,2024-09-27 12:22:01,301,1999.95,20749.62,SGD,SGD,Cash,False,Physical Pooling Fund Transfer ID: 18
415358,4395,0,29,0,0.05,1.0,2024-09-27 12:22:01,153,1999.95,20749.62,SGD,SGD,Cash,True,Physical Pooling Fund Transfer ID: 18
415359,5054,4866,33,29,3.65,1.2848,2024-09-27 12:22:01,301,13999.45,20754.23,USD,SGD,Cash,False,Physical Pooling Fund Transfer ID: 18
415360,5054,0,33,0,0.55,1.0,2024-09-27 12:22:01,153,13999.45,20754.23,USD,USD,Cash,True,Physical Pooling Fund Transfer ID: 18
415361,0,4395,0,29,0.6,1.0,2024-09-27 12:22:02,200,0.0,2000.55,SGD,SGD,Mobile Banking,False,Interest Accrual for Physical Pooling: 18
415362,0,5054,0,33,4.2,1.0,2024-09-27 12:22:02,200,0.0,14003.65,USD,USD,Mobile Banking,False,Interest Accrual for Physical Pooling: 18
415363,0,4866,0,29,6.23,1.0,2024-09-27 12:22:02,200,0.0,20760.46,SGD,SGD,Mobile Banking,False,Interest Accrual for Physical Pooling: 18
415364,4395,4866,29,29,0.55,1.0,2024-09-27 13:10:06,301,1999.95,20761.01,SGD,SGD,Cash,False,Physical Pooling Fund Transfer ID: 18
415365,4395,0,29,0,0.05,1.0,2024-09-27 13:10:06,153,1999.95,20761.01,SGD,SGD,Cash,True,Physical Pooling Fund Transfer ID: 18
415366,5054,4866,33,29,3.65,1.2848,2024-09-27 13:10:06,301,13999.45,20765.62,USD,SGD,Cash,False,Physical Pooling Fund Transfer ID: 18
415367,5054,0,33,0,0.55,1.0,2024-09-27 13:10:06,153,13999.45,20765.62,USD,USD,Cash,True,Physical Pooling Fund Transfer ID: 18
415368,0,4395,0,29,4395.6,1.0,2024-09-27 13:10:06,200,0.0,6395.55,SGD,SGD,Mobile Banking,False,Interest Accrual for Physical Pooling: 18
415369,0,5054,0,33,5058.2,1.0,2024-09-27 13:10:06,200,0.0,19057.65,USD,USD,Mobile Banking,False,Interest Accrual for Physical Pooling: 18
415370,0,4866,0,29,6.23,1.0,2024-09-27 13:10:06,200,0.0,20771.85,SGD,SGD,Mobile Banking,False,Interest Accrual for Physical Pooling: 18
415371,4395,4866,29,29,4395.55,1.0,2024-09-27 13:37:29,301,1999.95,25167.4,SGD,SGD,Cash,False,Physical Pooling Fund Transfer ID: 18
415372,4395,0,29,0,0.05,1.0,2024-09-27 13:37:29,153,1999.95,25167.4,SGD,SGD,Cash,True,Physical Pooling Fund Transfer ID: 18
415373,5054,4866,33,29,5057.65,1.2848,2024-09-27 13:37:29,301,13999.45,31555.0,USD,SGD,Cash,False,Physical Pooling Fund Transfer ID: 18
415374,5054,0,33,0,0.55,1.0,2024-09-27 13:37:29,153,13999.45,31555.0,USD,USD,Cash,True,Physical Pooling Fund Transfer ID: 18
415391,0,4866,0,29,10.03,1.0,2024-09-27 14:07:34,200,0.0,31597.9,SGD,SGD,Mobile Banking,False,Interest Accrual for Physical Pooling: 18
415392,4879,4898,29,29,5.0,1.0,2024-09-27 14:10:16,301,4994.45,10005.0,SGD,SGD,Cash,False,Payment Transfer to Friend
415393,4879,0,29,0,0.55,1.0,2024-09-27 14:10:16,153,4994.45,10005.0,SGD,SGD,Cash,True,Payment Transfer to Friend
415394,5035,4879,29,29,1.0,1.0,2024-09-27 14:12:28,301,9998.45,4995.45,SGD,SGD,Cash,False,Payment Transfer to Friend
415395,5035,0,29,0,0.55,1.0,2024-09-27 14:12:28,153,9998.45,4995.45,SGD,SGD,Cash,True,Payment Transfer to Friend
415396,4900,4899,29,29,1.0,1.0,2024-09-27 14:13:30,301,998.45,1001.0,SGD,SGD,Cash,False,Payment Transfer to Friend
415397,4900,0,29,0,0.55,1.0,2024-09-27 14:13:30,153,998.45,1001.0,SGD,SGD,Cash,True,Payment Transfer to Friend
415398,4395,4866,29,29,1.1,1.0,2024-09-27 14:33:23,301,1999.95,31599.0,SGD,SGD,Cash,False,Physical Pooling Fund Transfer ID: 18
415399,4395,0,29,0,0.05,1.0,2024-09-27 14:33:23,153,1999.95,31599.0,SGD,SGD,Cash,True,Physical Pooling Fund Transfer ID: 18
415400,5054,4866,33,29,4.2,1.2848,2024-09-27 14:33:24,301,13999.45,31604.3,USD,SGD,Cash,False,Physical Pooling Fund Transfer ID: 18
415401,5054,0,33,0,0.55,1.0,2024-09-27 14:33:24,153,13999.45,31604.3,USD,USD,Cash,True,Physical Pooling Fund Transfer ID: 18
415402,0,4395,0,29,0.6,1.0,2024-09-27 14:33:24,200,0.0,2000.55,SGD,SGD,Mobile Banking,False,Interest Accrual for Physical Pooling: 18
415403,0,5054,0,33,4.2,1.0,2024-09-27 14:33:24,200,0.0,14003.65,USD,USD,Mobile Banking,False,Interest Accrual for Physical Pooling: 18
415404,0,4866,0,29,9.48,1.0,2024-09-27 14:33:24,200,0.0,31613.78,SGD,SGD,Mobile Banking,False,Interest Accrual for Physical Pooling: 18
415405,4395,4866,29,29,0.55,1.0,2024-09-27 14:42:29,301,1999.95,31614.33,SGD,SGD,Cash,False,Physical Pooling Fund Transfer ID: 18
415406,4395,0,29,0,0.05,1.0,2024-09-27 14:42:29,153,1999.95,31614.33,SGD,SGD,Cash,True,Physical Pooling Fund Transfer ID: 18
415407,5054,4866,33,29,3.65,1.2848,2024-09-27 14:42:30,301,13999.45,31618.94,USD,SGD,Cash,False,Physical Pooling Fund Transfer ID: 18
415408,5054,0,33,0,0.55,1.0,2024-09-27 14:42:30,153,13999.45,31618.94,USD,USD,Cash,True,Physical Pooling Fund Transfer ID: 18
415409,0,4395,0,29,0.6,1.0,2024-09-27 14:42:30,200,0.0,2000.55,SGD,SGD,Mobile Banking,False,Interest Accrual for Physical Pooling: 18
415410,0,5054,0,33,4.2,1.0,2024-09-27 14:42:30,200,0.0,14003.65,USD,USD,Mobile Banking,False,Interest Accrual for Physical Pooling: 18
415411,0,4866,0,29,9.49,1.0,2024-09-27 14:42:30,200,0.0,31628.43,SGD,SGD,Mobile Banking,False,Interest Accrual for Physical Pooling: 18
415412,4900,4878,29,29,8.0,1.0,2024-09-27 15:21:36,301,989.9,8.1,SGD,SGD,Cash,False,Payment Transfer to Friend
415413,4900,0,29,0,0.55,1.0,2024-09-27 15:21:36,153,989.9,8.1,SGD,SGD,Cash,True,Payment Transfer to Friend
415414,0,5056,0,32,0.0,1.0,2024-09-27 18:33:33,200,0.0,0.0,SGD,SGD,Cash,False,deposit account created via API
415415,0,5057,0,60,0.0,1.0,2024-09-27 18:35:39,200,0.0,0.0,SGD,SGD,Cash,False,deposit account created via API
415416,0,5058,0,32,0.0,1.0,2024-09-27 18:56:42,200,0.0,0.0,SGD,SGD,Cash,False,deposit account created via API
415417,0,5059,0,60,0.0,1.0,2024-09-27 23:43:37,200,0.0,0.0,SGD,SGD,Cash,False,deposit account created via API
415418,4898,4879,29,29,333.0,1.0,2024-09-28 20:13:02,301,9671.45,5328.45,SGD,SGD,Cash,False,Payment Transfer to Friend
415419,4898,0,29,0,0.55,1.0,2024-09-28 20:13:02,153,9671.45,5328.45,SGD,SGD,Cash,True,Payment Transfer to Friend
415420,0,5060,0,32,0.0,1.0,2024-09-28 20:25:37,200,0.0,0.0,SGD,SGD,Cash,False,deposit account created via API
415421,4899,4900,29,29,99.0,1.0,2024-09-29 10:04:37,301,901.45,1088.9,SGD,SGD,Cash,False,Payment Transfer to Friend
415422,4899,0,29,0,0.55,1.0,2024-09-29 10:04:37,153,901.45,1088.9,SGD,SGD,Cash,True,Payment Transfer to Friend
415423,4866,5054,29,33,1.23,0.7813,2024-09-29 18:29:11,301,31626.65,14004.59,SGD,USD,Cash,False,Test
415424,4866,0,29,0,0.55,1.0,2024-09-29 18:29:11,153,31626.65,14004.59,SGD,SGD,Cash,True,Test
415425,4921,4988,29,29,3.0,1.0,2024-09-30 20:36:56,301,10192.93,10006.62,SGD,SGD,Cash,False,testing credit transfer
415426,4921,0,29,0,0.05,1.0,2024-09-30 20:36:56,153,10192.93,10006.62,SGD,SGD,Cash,True,testing credit transfer
415427,4921,4988,29,29,1.0,1.0,2024-09-30 20:48:58,301,10191.88,10007.62,SGD,SGD,Cash,False,random
415428,4921,0,29,0,0.05,1.0,2024-09-30 20:48:58,153,10191.88,10007.62,SGD,SGD,Cash,True,random
415429,4921,4988,29,29,1.0,1.0,2024-09-30 21:00:47,301,10190.83,10008.62,SGD,SGD,Cash,False,random
415430,4921,0,29,0,0.05,1.0,2024-09-30 21:00:47,153,10190.83,10008.62,SGD,SGD,Cash,True,random
415431,0,4861,0,29,3.25,1.0,2024-10-01 11:05:31,200,0.0,9953.13,SGD,SGD,Mobile Banking,False,Interest Accrual for Notional Pooling: 45
415432,0,4861,0,29,3.25,1.0,2024-10-01 11:05:57,200,0.0,9956.38,SGD,SGD,Mobile Banking,False,Interest Accrual for Notional Pooling: 45
415433,0,4861,0,29,3.25,1.0,2024-10-01 11:05:58,200,0.0,9959.63,SGD,SGD,Mobile Banking,False,Interest Accrual for Notional Pooling: 45
415434,0,4861,0,29,3.25,1.0,2024-10-01 11:08:20,200,0.0,9962.88,SGD,SGD,Mobile Banking,False,Interest Accrual for Notional Pooling: 45
415435,0,4861,0,29,3.25,1.0,2024-10-01 11:08:23,200,0.0,9966.13,SGD,SGD,Mobile Banking,False,Interest Accrual for Notional Pooling: 45
415436,0,4861,0,29,3.25,1.0,2024-10-01 11:09:58,200,0.0,9969.38,SGD,SGD,Mobile Banking,False,Interest Accrual for Notional Pooling: 45
415437,4866,4395,29,29,3999.45,1.0,2024-10-01 11:46:00,301,27626.65,6000.0,SGD,SGD,Cash,False,Physical Pooling Fund Transfer ID: 23
415438,4866,0,29,0,0.55,1.0,2024-10-01 11:46:00,153,27626.65,6000.0,SGD,SGD,Cash,True,Physical Pooling Fund Transfer ID: 23
415439,0,4395,0,29,1.8,1.0,2024-10-01 11:46:01,200,0.0,6001.8,SGD,SGD,Mobile Banking,False,Interest Accrual for Physical Pooling: 23
415440,0,4866,0,29,8.29,1.0,2024-10-01 11:46:01,200,0.0,27634.94,SGD,SGD,Mobile Banking,False,Interest Accrual for Physical Pooling: 23
415441,4395,4866,29,29,1.8,1.0,2024-10-01 11:49:39,301,5999.95,27636.74,SGD,SGD,Cash,False,Physical Pooling Fund Transfer ID: 23
415442,4395,0,29,0,0.05,1.0,2024-10-01 11:49:39,153,5999.95,27636.74,SGD,SGD,Cash,True,Physical Pooling Fund Transfer ID: 23
415443,5054,4866,33,29,1004.59,1.285,2024-10-01 11:49:39,301,12999.45,28905.69,USD,SGD,Cash,False,Physical Pooling Fund Transfer ID: 23
415444,5054,0,33,0,0.55,1.0,2024-10-01 11:49:39,153,12999.45,28905.69,USD,USD,Cash,True,Physical Pooling Fund Transfer ID: 23
415445,0,4395,0,29,1.8,1.0,2024-10-01 11:49:40,200,0.0,6001.75,SGD,SGD,Mobile Banking,False,Interest Accrual for Physical Pooling: 23
415446,0,5054,0,33,3.9,1.0,2024-10-01 11:49:40,200,0.0,13003.35,USD,USD,Mobile Banking,False,Interest Accrual for Physical Pooling: 23
415447,0,4866,0,29,8.68,1.0,2024-10-01 11:49:40,200,0.0,28914.37,SGD,SGD,Mobile Banking,False,Interest Accrual for Physical Pooling: 23
415448,0,4861,0,29,3.33,1.0,2024-10-01 12:20:53,200,0.0,9972.71,SGD,SGD,Mobile Banking,False,Interest Accrual for Notional Pooling: 45
